#   gal ID      M*           rh* 
  436940    2.1087e+08     1.5730
  436942    3.8734e+07     1.6899
  436955    1.6527e+08     1.2612
  436968    2.4842e+08     0.3611
  438150    2.8596e+08     1.4748
  438156    8.8396e+07     1.4588
  438161    1.4436e+08     0.8033
  438162    9.4567e+07     1.2627
  439102    4.8724e+07     0.9820
  439103    2.7858e+07     1.1195
  439107    3.1238e+07     0.8433
  439110    2.3078e+08     1.4807
  439112    2.8482e+07     2.1891
  439124    5.1315e+07     1.2532
  440412    5.4238e+08     0.4031
  440413    4.3185e+07     0.8978
  440416    1.1819e+08     1.1584
  440420    1.2215e+08     1.2040
  440429    7.1524e+07     1.1769
  441712    9.0014e+07     1.2721
  441713    2.6100e+07     1.3421
  441720    1.4925e+08     1.1195
  441723    3.3025e+07     1.5343
  443053    3.5313e+08     0.5661
  443054    8.5304e+07     0.8343
  443055    1.1412e+08     0.5929
  443056    3.8567e+08     1.6663
  443059    3.6398e+07     1.5704
  443062    9.9330e+07     1.4560
  443068    1.0636e+08     0.9856
  443071    2.7953e+07     1.6314
  443079    2.5762e+07     1.6093
  443099    4.7858e+07     0.7064
  444137    8.3872e+08     2.3171
  444138    3.0141e+08     1.9171
  444139    2.8466e+07     1.0871
  444142    4.9643e+07     1.5044
  444144    9.0923e+07     0.9103
  444145    2.0497e+08     0.7443
  445627    1.0878e+09     2.2814
  445628    8.8103e+08     0.8545
  445629    5.0162e+07     1.6404
  445634    3.1424e+07     1.4086
  445637    2.3135e+08     1.9280
  445663    2.2578e+08     0.3933
  445669    1.1873e+08     0.5281
  445672    1.1470e+08     0.7586
  446671    3.2770e+08     2.6297
  446672    1.7550e+08     0.4286
  446673    1.4507e+08     0.9754
  446674    1.5355e+08     1.1109
  446676    4.8763e+07     0.8589
  446677    2.5300e+07     1.0140
  446682    7.3368e+07     1.8363
  447915    5.8279e+08     1.7739
  447916    1.1126e+08     0.6633
  447917    1.4354e+08     0.8379
  447919    1.3609e+08     1.1973
  447920    4.6744e+07     0.9616
  447924    1.3040e+08     0.9647
  447927    3.3794e+07     1.6087
  447938    7.2084e+07     1.0133
  448831    1.0354e+08     1.4183
  448832    4.0827e+07     1.4851
  448836    4.6284e+07     2.2311
  448839    3.4658e+07     1.2778
  448841    3.1622e+07     1.7265
  448853    3.4522e+07     1.1353
  449661    9.8283e+07     1.0453
  449663    9.2375e+07     1.0043
  449670    1.3476e+08     1.2775
  449676    2.7523e+07     1.8010
  449678    2.7372e+07     1.5878
  449680    4.6908e+07     1.5033
  449682    8.3667e+07     1.1084
  450918    9.3337e+07     1.0213
  450919    1.0191e+09     1.7140
  450924    2.9720e+08     0.7367
  452033    2.8658e+07     0.7251
  452034    9.5511e+08     1.4563
  452037    1.7595e+08     0.5122
  452038    4.1161e+08     1.1628
  452039    1.1067e+08     1.2702
  452043    8.9093e+07     1.1924
  452045    5.0900e+07     1.5257
  452074    2.9000e+07     1.3001
  452982    2.9301e+08     1.3321
  452983    1.8678e+08     1.1187
  452985    2.4497e+08     2.4688
  452987    1.0574e+08     1.1322
  452990    8.8558e+07     1.1976
  452992    2.7753e+07     1.4231
  454173    1.8976e+08     1.3514
  454174    1.9239e+08     1.1134
  454176    7.1428e+07     0.9115
  454178    1.1007e+08     1.2938
  454187    5.2978e+07     1.3495
  454199    3.1116e+07     1.5441
  455293    8.9881e+08     4.8277
  455294    3.4135e+08     1.2250
  455300    3.9536e+07     1.5170
  456328    9.0920e+07     1.1320
  456335    3.5115e+07     0.9061
  456339    2.2660e+08     1.1121
  456342    1.4406e+08     1.6850
  456344    1.3895e+08     1.4433
  456354    4.9660e+07     1.3037
  457433    9.7923e+07     0.6275
  457434    4.6731e+08     2.6489
  457436    1.2049e+08     0.7494
  457443    3.3864e+07     1.1206
  458473    3.5273e+08     1.2938
  458474    3.5863e+08     0.3003
  458475    1.5814e+08     0.4255
  458476    1.9713e+08     1.5027
  458477    3.6999e+08     1.0661
  458478    9.4992e+07     1.1594
  458480    4.5743e+07     1.2985
  458484    8.9013e+07     1.1846
  459560    7.3986e+08     3.0424
  459561    1.8623e+08     1.2759
  459562    3.7837e+07     1.5312
  459564    1.1276e+08     1.7582
  459575    2.8421e+07     1.6324
  459600    6.2861e+07     0.8396
  460727    1.0797e+08     1.0204
  460728    2.6972e+08     0.5018
  460731    2.7672e+07     1.5501
  460734    5.3034e+07     1.3178
  460736    2.4548e+08     0.5113
  460747    3.2800e+07     1.4166
  460758    2.6248e+07     1.8931
  460763    5.3111e+07     0.9843
  461786    1.4703e+08     1.6013
  461788    4.1915e+07     1.7570
  461795    1.0894e+08     1.2172
  461803    4.6432e+07     1.1725
  461812    4.0334e+07     1.2433
  462712    6.8274e+07     1.1789
  462718    3.3323e+08     0.5842
  462721    2.0523e+08     1.4037
  462734    3.7192e+07     1.6525
  462790    3.5726e+07     0.6862
  464165    6.6188e+08     1.7758
  464166    1.9557e+08     1.3483
  464167    2.5748e+08     1.4788
  464173    5.0855e+07     1.3601
  464181    1.6142e+08     0.9940
  464183    6.8221e+07     1.6399
  464190    9.4278e+07     1.3839
  464200    2.8965e+07     1.6125
  465256    7.8696e+08     2.4216
  465257    5.7482e+08     1.7706
  465258    1.1463e+09     1.4763
  465259    4.2366e+07     0.8919
  465261    1.2976e+08     1.0632
  465263    2.5759e+07     0.9702
  465264    1.7814e+08     1.1752
  465265    3.2827e+07     1.8599
  466551    1.3759e+08     1.9662
  466552    1.8460e+08     1.4821
  466553    9.5752e+07     1.4120
  466559    3.7386e+07     1.7782
  466595    3.9473e+07     0.8538
  467417    5.0156e+08     1.1503
  467419    1.2821e+08     1.7174
  467420    6.8533e+08     0.6233
  467423    8.5227e+07     1.4791
  467470    4.6346e+07     0.5847
  468591    6.2551e+07     1.1531
  468592    5.8919e+07     0.8604
  468593    8.3003e+07     0.5991
  468594    2.5856e+07     1.0478
  468595    2.2705e+08     1.2738
  468596    3.6525e+08     0.3532
  468608    4.4141e+07     1.5174
  469489    8.6910e+07     0.9955
  469492    4.9097e+07     1.5275
  469493    1.5146e+08     1.0877
  469502    1.0406e+08     0.7671
  469504    1.0486e+08     0.8209
  470347    6.0410e+08     1.6500
  470350    1.2331e+08     0.5014
  470351    1.2742e+08     0.7045
  470354    3.1333e+07     1.5437
  470362    6.3278e+07     2.1433
  471250    3.4547e+08     1.8571
  471252    8.5914e+08     2.0062
  471253    1.4600e+08     0.4615
  471254    9.6593e+07     1.6191
  471256    7.9193e+07     1.2379
  471259    4.5048e+08     0.5470
  471263    1.6479e+08     0.8384
  472003    3.1886e+07     1.6318
  472549    1.0166e+09     4.0900
  472550    1.0179e+08     0.6253
  472551    8.9718e+08     0.9825
  472552    5.5236e+08     1.4840
  472553    4.2229e+08     1.1435
  472558    2.5278e+08     1.0224
  472559    7.0669e+07     1.4428
  473331    1.0346e+09     2.6666
  473333    3.9621e+07     1.5493
  473344    1.3285e+08     0.4802
  473346    9.5587e+07     0.7349
  474009    1.0728e+09     1.3149
  474010    1.0702e+09     1.7061
  474011    3.6202e+08     1.1264
  474012    4.8162e+08     1.4067
  474013    1.2700e+08     0.8444
  474014    3.3565e+07     1.0335
  475019    1.1128e+09     0.5331
  475024    3.5700e+07     2.0429
  475025    3.4823e+08     1.4563
  475029    7.8618e+07     1.5247
  475032    4.7375e+07     1.5864
  475620    8.2949e+08     2.9390
  475621    3.9371e+07     1.9490
  475622    3.0965e+08     2.0287
  475626    8.0560e+07     1.7180
  475630    6.9205e+07     1.0894
  475634    3.7484e+07     1.0843
  476268    1.0893e+09     2.5004
  476269    3.8405e+08     0.8889
  476270    3.2100e+08     1.4140
  476271    3.8841e+07     1.5569
  476274    1.0718e+08     1.3907
  476276    3.0494e+08     0.8763
  476282    6.3228e+07     1.5298
  476286    3.1547e+07     1.0217
  477331    9.8957e+08     2.3061
  477332    2.6371e+08     1.0746
  477333    8.5587e+08     1.7660
  477334    1.7111e+08     1.1181
  477335    2.1868e+08     1.0945
  477338    2.4711e+08     1.7027
  477345    4.4581e+07     1.7787
  477347    1.1841e+08     1.0462
  477359    8.6915e+07     1.0432
  477360    2.8772e+07     1.7206
  478219    4.5157e+08     2.2119
  478220    2.9229e+08     1.1078
  478221    2.8136e+08     0.5091
  478222    3.2337e+08     0.5325
  478223    9.1726e+07     0.9675
  478226    4.7438e+07     1.2528
  478241    2.8498e+07     1.9287
  479293    7.8046e+07     1.3365
  479302    1.3092e+08     0.9575
  479312    3.2067e+07     1.0278
  479941    6.1217e+08     1.4816
  479942    1.1143e+09     3.6649
  479943    2.1540e+08     0.3274
  479945    8.1154e+08     2.4494
  479946    3.9695e+07     1.1590
  479947    1.9733e+08     1.3388
  479949    3.4082e+07     0.8555
  479952    3.5085e+07     1.6005
  479954    4.5663e+08     0.5237
  479962    3.1831e+07     1.5789
  480805    1.1787e+08     1.1262
  480806    2.0237e+08     0.9886
  480807    1.4366e+08     1.4992
  480808    7.9230e+07     1.2232
  480809    2.8284e+07     1.3304
  480810    1.6596e+08     0.9613
  480811    3.5689e+07     1.5841
  480813    5.9936e+07     1.6513
  481431    1.2640e+08     1.1333
  481433    2.1478e+08     1.3233
  481441    2.1436e+08     0.5256
  481455    2.5790e+07     1.8774
  482156    6.8109e+08     1.3504
  482164    7.3583e+07     1.6092
  482895    7.0369e+07     1.2611
  482899    1.7588e+08     0.5850
  482905    4.3711e+07     1.0542
  483595    2.0390e+08     0.9319
  483596    1.2636e+08     1.0051
  483597    6.8585e+07     1.2601
  483599    2.1396e+08     1.1169
  483600    4.2380e+08     0.5423
  483625    4.2524e+07     1.4876
  484449    1.2096e+08     1.2947
  484464    4.4425e+07     1.5238
  485057    1.0876e+09     2.1124
  485058    2.8901e+08     3.6509
  485059    6.4748e+08     1.6122
  485060    4.8366e+08     2.2223
  485061    3.3611e+08     1.6076
  485062    8.3702e+07     0.8996
  485063    3.8604e+07     1.4258
  485064    4.8982e+07     1.0561
  485069    1.3223e+08     1.4852
  485086    3.0836e+07     1.3531
  485093    4.9775e+07     1.2665
  485102    4.7621e+07     1.1681
  486047    1.2383e+09     1.9637
  486048    1.7863e+08     0.8983
  486049    3.9866e+07     1.3052
  486053    3.7659e+07     1.4686
  486055    2.6484e+07     1.7116
  486920    3.4784e+08     2.2380
  486923    7.2235e+07     1.3340
  487745    8.2467e+07     0.5816
  487746    4.3159e+08     0.8421
  487749    5.6160e+07     1.4349
  488532    1.1802e+08     0.8487
  488533    2.5840e+08     0.6464
  488534    3.9473e+08     1.1305
  488536    5.5332e+07     1.2541
  488537    1.3504e+08     1.8990
  488538    3.6326e+07     1.4171
  488545    9.1937e+07     1.1519
  488557    7.1692e+07     0.8086
  489207    7.5708e+08     0.7354
  489208    4.3854e+08     0.4175
  489209    1.6248e+08     0.9717
  489210    2.8857e+07     0.6395
  489211    7.1138e+08     1.8985
  489213    5.2380e+07     0.8901
  489217    6.9068e+07     1.3529
  489230    4.9884e+07     1.4682
  490082    2.8612e+08     0.3268
  490083    2.5094e+08     0.3510
  490089    3.9428e+07     1.6937
  490816    1.2437e+09     1.9400
  490818    1.1450e+08     1.2963
  490820    7.7235e+07     1.5871
  490822    1.4490e+08     0.6825
  490826    1.3354e+08     1.2710
  491427    1.1749e+09     2.2246
  491428    6.3397e+07     0.7852
  491429    4.7962e+07     0.7954
  491431    5.2032e+07     1.6103
  491433    9.0153e+07     1.1764
  491436    1.4449e+08     1.2151
  491439    3.9021e+07     1.7509
  491444    6.6331e+07     1.4865
  491460    6.1641e+07     0.6894
  492245    4.3463e+08     1.2153
  492246    3.3751e+08     1.4726
  492247    7.6335e+07     0.6826
  492249    1.5732e+08     1.1594
  492250    4.2033e+08     1.3739
  492878    6.5188e+07     1.1456
  492879    8.9698e+07     1.1108
  492885    3.8435e+07     0.9041
  493435    1.1386e+08     0.8051
  493436    7.4451e+08     1.6571
  493437    2.0313e+08     0.9482
  493438    1.4018e+08     1.3823
  494012    1.0365e+08     0.9452
  494014    3.0302e+08     1.1724
  494029    3.4414e+07     1.4733
  494046    7.1378e+07     0.6396
  494712    1.4721e+08     1.1652
  494713    1.6196e+08     1.5388
  494714    4.1080e+07     1.1611
  495453    3.0685e+08     1.8204
  495454    4.8077e+08     0.4562
  495455    2.8234e+07     1.1338
  495456    6.6593e+07     1.4354
  495458    4.6430e+07     1.6342
  496187    1.2072e+08     1.8960
  496188    6.9500e+07     1.1173
  496190    4.6944e+07     1.5208
  496197    3.2062e+07     1.7371
  496790    1.0792e+09     3.4813
  496791    1.6221e+08     1.4096
  496792    2.8257e+07     1.0694
  496800    2.9274e+07     1.9101
  497559    1.2026e+09     3.3516
  497560    3.1477e+08     0.9191
  497561    3.8356e+08     1.6884
  497562    7.8061e+07     0.4501
  497585    7.3606e+07     0.4662
  498523    5.5551e+08     2.2860
  498524    4.9632e+07     1.2082
  498527    3.3702e+07     1.2992
  498533    1.4248e+08     0.4922
  498537    5.6499e+07     2.0133
  499024    1.0702e+08     1.5955
  499025    1.8653e+08     1.2124
  499026    1.0608e+09     0.4795
  499027    3.6929e+07     1.2846
  499031    5.1184e+07     1.2226
  499705    2.7398e+08     2.6063
  499706    1.0502e+09     2.3418
  499707    4.3310e+07     1.1159
  499708    3.0567e+08     0.3400
  499717    3.6441e+07     2.3059
  499718    2.2767e+08     0.7138
  500578    2.4617e+08     2.2088
  500579    1.7621e+08     1.3661
  500582    8.5567e+07     0.9806
  500583    3.2788e+08     0.3596
  501210    9.4045e+07     1.4148
  501211    9.3367e+07     0.9682
  501213    4.4936e+07     1.2720
  501215    3.4159e+07     1.4318
  501216    2.8424e+07     1.7328
  501231    4.5492e+07     1.0403
  501728    3.0936e+07     0.8116
  501729    1.0722e+08     0.6434
  501749    2.9087e+07     1.5283
  502373    6.1474e+08     0.5057
  502374    2.8480e+08     1.2673
  502375    2.7283e+07     0.8282
  502390    8.7852e+07     0.7914
  502997    5.9026e+08     1.7558
  502998    7.8690e+08     0.8458
  502999    2.6334e+07     1.2312
  503008    5.8158e+07     1.0683
  503013    3.4463e+07     0.5609
  503438    3.7994e+08     1.5107
  503440    1.4802e+08     0.4492
  503441    6.4266e+07     0.7846
  503443    1.0511e+08     1.6412
  503446    4.1342e+07     1.5405
  503458    1.0613e+08     0.7757
  503989    5.9166e+08     2.4741
  503990    6.2673e+08     1.1850
  504561    5.2721e+07     0.7819
  504564    5.3766e+07     1.4539
  504574    3.9430e+07     1.5112
  505115    5.0593e+07     0.9307
  505587    7.8233e+08     3.7892
  505588    5.2556e+08     1.8670
  505589    7.5360e+07     1.0512
  505590    5.2247e+07     0.9091
  505596    6.9852e+07     1.6197
  505600    4.0138e+07     1.3749
  505612    4.5036e+07     1.0295
  506152    3.5072e+08     1.1570
  506153    7.0834e+07     1.0804
  506154    5.4392e+07     1.0342
  506155    2.6900e+07     1.1289
  506164    3.1535e+07     1.2871
  506182    3.8428e+07     0.7622
  506721    4.4977e+08     1.3630
  506722    4.2642e+07     1.0246
  506723    7.3994e+07     0.7361
  506724    1.6271e+08     0.6506
  506725    2.5874e+07     0.7165
  506728    8.0167e+07     1.1181
  506731    5.1349e+07     1.5898
  507786    6.2677e+08     1.5890
  507787    1.4461e+08     0.4981
  507788    4.9276e+07     0.7972
  507789    4.2488e+07     0.8745
  507790    4.4336e+07     0.6960
  507791    2.4028e+08     0.3882
  507796    4.2172e+07     1.4416
  508541    5.5899e+08     1.7613
  508542    7.2445e+07     0.9029
  508547    5.9872e+07     1.1952
  509092    7.8418e+08     3.1986
  509093    1.0559e+09     2.0189
  509094    4.3316e+08     1.8679
  509095    1.2594e+08     0.8684
  509100    2.6924e+08     1.0901
  509711    3.1953e+07     1.3077
  509713    6.3466e+07     1.6366
  509717    1.6821e+08     0.6045
  510280    4.1475e+07     1.9011
  510587    7.4131e+08     1.5469
  511305    1.0427e+08     1.2284
  511306    6.2224e+07     0.9356
  511307    5.6291e+08     1.0490
  511310    5.0257e+07     1.2886
  511312    9.7922e+07     1.1068
  511315    1.4242e+08     0.6537
  511335    3.2399e+07     1.3854
  511921    2.0770e+08     0.6098
  512426    8.3508e+08     1.8146
  513107    1.1008e+09     3.5312
  513109    5.3271e+07     0.9845
  513847    1.2158e+08     1.5897
  513848    2.7936e+08     1.3247
  513849    5.5097e+07     1.1588
  514279    3.2279e+07     1.2371
  514830    4.1011e+08     1.5452
  514832    1.1263e+08     0.8006
  514833    3.9281e+07     1.2782
  514837    1.5324e+08     0.4894
  515297    1.0541e+09     3.8927
  515298    6.6351e+08     1.7494
  515696    1.2891e+08     1.5022
  515697    2.1178e+08     1.2457
  515699    6.6062e+07     1.5617
  515705    5.8480e+07     1.2615
  516103    1.0769e+08     1.2936
  516104    4.2984e+07     0.6879
  516105    1.0720e+08     0.8923
  516107    2.8018e+07     1.2836
  516110    3.4720e+07     1.1323
  517272    1.1800e+09     3.2637
  517273    3.7075e+08     1.2028
  517274    5.8258e+07     0.4747
  517281    1.2726e+08     0.6751
  518123    1.3816e+08     1.7164
